transecto;Region_class;Height_mean;Depth_mean;Good_samples;Date_M;Time_M;Lat_M;Lon_M;Standard_deviation;Skewness;Kurtosis;Corrected_length;Corrected_thickness;Corrected_perimeter;Corrected_area;Image_compactness;Corrected_MVBS;Coefficient_of_variation;X3D_school_area;X3D_school_volume;Frequency
23x25; BAG;1.378123;8.749269;76;20181010; 05:00:00.5820;-6.63788081;-80.21038586;4.26E-06;0.880067;-0.124811;4.535787;0.994123;10.133079;4.509131;1.812092;-54.19978;112.15959;18.036523;3.520651;120
23x25; BAG;1.432523;9.646862;79;20181010; 05:00:05.5820;-6.63803042;-80.21023625;1.50E-05;0.906974;-0.737681;3.381628;1.048523;8.804609;3.545714;1.739829;-49.475887;132.95839;14.182855;2.919923;120
23x25; BAG;1.051726;8.060207;58;20181010; 05:00:12.5830;-6.6382181;-80.21004095;2.01E-05;1.722918;2.453709;3.533927;0.667726;8.410073;2.359693;2.385251;-49.877819;195.87782;9.438774;1.237495;120
23x25; BAG;1.622921;9.250971;179;20181010; 05:00:20.5920;-6.63848056;-80.20976944;6.28E-05;3.077247;9.472652;7.90696;2.462912;31.852239;11.090984;7.279474;-45.183061;207.182257;77.896601;14.136764;120
23x25; BAG;0.897593;10.191774;198;20181010; 05:01:09.5820;-6.63996317;-80.20825349;0.000203661;2.864785;8.532613;16.776892;2.753044;39.627158;13.201096;9.465989;-40.552846;231.308406;184.750057;10.432447;120
23x25; BAG;0.580262;9.49273;32;20181010; 05:01:14.5830;-6.64012328;-80.20808677;0.000138258;-0.085162;-1.678079;3.011077;0.196262;7.242292;0.590961;7.062903;-41.366573;189.385637;2.363845;0.091093;120
23x25; BAG;1.75892;9.592463;97;20181010; 05:01:22.5820;-6.64037866;-80.20785467;0.000576032;1.501193;0.900231;2.91071;1.37492;9.319095;4.001995;1.726876;-34.834189;175.333788;16.00798;4.321594;120
23x25; BAG;1.588468;10.632514;438;20181010; 05:01:56.5830;-6.64141188;-80.20678812;9.89E-05;3.695092;13.879721;22.395197;4.421298;101.090303;32.384222;25.111674;-44.454308;275.888533;396.063362;22.662281;120
23x25; BAG;1.051726;8.658603;58;20181010; 05:02:03.5920;-6.64163043;-80.20656957;4.44E-05;0.608612;-1.053731;3.201505;0.667726;7.831324;2.137727;2.283013;-44.405847;122.580862;8.550906;1.121089;120
23x25; BAG;0.598396;9.247932;33;20181010; 05:02:08.5820;-6.64177263;-80.20640473;1.49E-05;-0.280031;-1.837046;4.100828;0.214396;7.850126;0.879199;5.57771;-50.984609;187.390388;3.516798;0.148045;120
23x25; BAG;0.547018;11.743902;181;20181010; 05:02:12.5820;-6.64189554;-80.20628779;0.000274124;3.382473;11.656851;25.892834;1.48372;57.121599;11.259229;23.061216;-40.417832;301.807939;153.670819;4.942995;120
23x25; BAG;0.50773;9.383931;28;20181010; 05:02:13.5950;-6.64192895;-80.20625438;8.20E-07;2.073118;3.601563;3.92304;0.12373;8.213484;0.485396;11.059835;-65.22333;272.913147;1.941585;0.047169;120
23x25; BAG;0.87946;13.024124;97;20181010; 05:02:26.5820;-6.64231168;-80.20583832;6.05E-05;1.564854;0.594108;11.817865;1.012256;36.960212;7.635224;14.237615;-45.524956;215.938214;47.850837;2.829059;120
23x25; BAG;0.45333;13.038859;50;20181010; 05:02:41.5830;-6.64277971;-80.20537029;8.38E-05;0.539978;-1.650439;7.133044;0.504527;15.374105;1.836284;10.243068;-43.726052;197.572723;14.395247;0.376619;120
23x25; BAG;0.317331;13.771906;70;20181010; 05:02:53.5820;-6.64312846;-80.2049941;5.62E-05;0.80206;-0.971332;16.008425;0.214396;32.902494;1.845914;46.669836;-46.583762;255.879584;13.728544;0.244595;120
23x25; BAG;0.543996;12.66604;30;20181010; 05:03:04.5820;-6.64343957;-80.20468752;3.58E-06;-0.160568;-1.514253;2.326352;0.159996;5.530014;0.372207;6.538199;-56.857103;173.601486;1.488828;0.046772;120
23x25; BAG;0.737417;13.170203;122;20181010; 05:03:18.5830;-6.64377233;-80.20435535;8.73E-05;1.946572;1.953185;9.091058;1.066656;21.800666;4.932405;7.667802;-44.781569;262.538572;38.788128;3.422162;120
23x25; BAG;0.979193;11.052633;162;20181010; 05:03:28.5820;-6.64399337;-80.20412832;0.00058521;1.847885;2.377594;8.578621;2.263447;22.171592;7.389662;5.2937;-35.483554;206.85569;77.669024;6.215643;120
23x25; BAG;0.846216;13.249282;140;20181010; 05:03:30.5830;-6.64404449;-80.20409442;4.43E-05;1.36462;0.535893;7.415521;1.320521;24.536726;4.84718;9.884034;-45.207183;146.96792;39.169401;1.939448;120
23x25; BAG;0.888527;8.61327;49;20181010; 05:03:30.5830;-6.64404449;-80.20409442;4.53E-05;0.767001;-0.412323;1.6852;0.504527;4.516853;0.850228;1.90953;-45.168449;149.010826;3.400914;0.336907;120
23x25; BAG;0.979193;9.746595;54;20181010; 05:03:37.5820;-6.64419608;-80.20394362;3.74E-05;-0.370412;-1.212877;1.417465;0.595193;3.994481;0.843665;1.505014;-43.130038;76.950355;3.374661;0.394383;120
23x25; BAG;0.897593;12.44117;495;20181010; 05:03:41.5820;-6.6442736;-80.20385973;1.53E-05;2.881156;8.314982;31.11436;4.076767;127.560649;24.980981;51.833923;-51.52891;217.940882;507.384013;13.359347;120
23x25; BAG;0.580262;12.430309;32;20181010; 05:03:52.5820;-6.64450495;-80.20364505;1.12E-05;-0.307756;-1.666026;1.152068;0.196262;2.65656;0.226108;2.483787;-49.967494;111.113028;0.90443;0.034853;120
23x25; BAG;0.344531;13.459447;114;20181010; 05:06:02.5820;-6.64703803;-80.20117863;7.22E-06;1.408016;2.004667;15.896788;0.776525;34.777949;3.773206;25.508654;-52.43624;126.593067;49.376999;1.31653;120
23x25; BAG;0.580262;13.590833;32;20181010; 05:06:16.5830;-6.64730468;-80.20091199;1.43E-05;-0.347918;-1.826289;0.825614;0.196262;2.089339;0.162037;2.143847;-47.512111;80.857698;0.648148;0.024977;120
23x25; BAG;0.580262;10.925253;32;20181010; 05:06:23.5820;-6.64742662;-80.20079005;2.49E-05;0.246086;-1.588795;1.389074;0.196262;3.167613;0.272623;2.928814;-47.940153;155.014181;1.090492;0.042023;120
23x25; BAG;0.404975;13.52236;134;20181010; 05:06:28.5920;-6.64753812;-80.20069521;2.79E-06;1.211835;0.59731;15.929705;1.139189;40.456326;4.829283;26.969964;-56.446859;123.017218;72.587768;1.128552;120
23x25; BAG;0.485063;11.212249;107;20181010; 05:06:37.5820;-6.64770502;-80.20051164;5.06E-06;1.848001;3.091207;10.501331;1.193588;22.860549;3.831526;10.854046;-54.219061;133.698507;50.13707;1.403302;120
23x25; BAG;1.341857;11.245034;222;20181010; 05:06:48.5940;-6.64792143;-80.20032381;3.62E-05;1.348003;0.881668;7.162097;3.006908;25.414892;8.575088;5.994156;-46.122412;148.256548;86.143081;6.907865;120
23x25; BAG;0.51861;13.940246;143;20181010; 05:06:51.5820;-6.6479758;-80.2002621;1.25E-05;0.878831;-0.836805;12.980082;0.92159;28.852041;4.770855;13.885036;-50.561961;141.943192;47.849275;1.501529;120
23x25; BAG;0.525863;11.605248;29;20181010; 05:06:51.5820;-6.6479758;-80.2002621;2.40E-05;-0.378587;-1.644141;1.183986;0.141863;2.677611;0.167964;3.3968;-47.963607;149.890172;0.671854;0.018714;120
23x25; BAG;0.986446;10.020593;272;20181010; 05:06:54.5820;-6.64802657;-80.20022343;0.000364501;2.748104;7.504185;12.281431;1.93705;31.493242;10.216279;7.725599;-38.096607;235.157664;95.158964;7.591868;120
23x25; BAG;0.806927;13.006802;89;20181010; 05:06:56.5820;-6.64807122;-80.20016211;5.71E-05;1.753272;1.639029;4.35209;1.084789;16.786318;2.593691;8.645354;-45.33483;194.982279;18.884401;0.922973;120
23x25; BAG;1.317679;11.535044;218;20181010; 05:06:59.5920;-6.64813808;-80.20011192;7.36E-05;1.189116;0.030126;7.713904;3.18824;21.802479;9.058881;4.175682;-43.083212;149.740969;98.375124;9.729122;120
23x25; BAG;1.133325;9.897826;125;20181010; 05:07:01.5820;-6.64817125;-80.20007875;5.26E-05;1.545145;2.708917;4.793761;0.903457;17.815863;3.817255;6.616871;-44.281328;140.90899;17.323833;2.252683;120
23x25; BAG;0.770661;13.363315;85;20181010; 05:07:05.5830;-6.64825454;-80.19999546;2.92E-06;0.714545;-0.962609;5.205166;0.776525;18.116403;2.649147;9.858889;-55.938577;114.64482;16.167763;0.754458;120
23x25; BAG;0.652795;8.511774;72;20181010; 05:07:07.5820;-6.64828825;-80.19996175;0.000840048;1.210048;-0.082692;2.965744;0.649592;17.56327;1.216753;20.174305;-33.86821;204.703313;7.7061;0.299294;120
23x25; BAG;0.870394;9.692195;48;20181010; 05:07:09.5930;-6.64831008;-80.19993992;7.90E-05;0.58689;-1.271479;1.053206;0.486394;2.617981;0.512273;1.064687;-41.769018;118.777059;2.049091;0.195695;120
23x25; BAG;0.689062;12.103911;38;20181010; 05:07:09.5930;-6.64831008;-80.19993992;4.47E-06;-0.163507;-1.793905;1.114553;0.305062;2.378011;0.340007;1.323517;-53.443495;98.80854;1.360029;0.081464;120
23x25; BAG;0.562129;8.798989;62;20181010; 05:07:12.5930;-6.64838809;-80.19987858;0.001070985;0.867747;-1.147657;4.565096;0.377594;9.921637;1.274396;6.146845;-33.940671;265.369087;6.895018;0.314479;120
