"Region_class","Date_S","DN","barco","Sv_mean_38kHz","NASC_38kHz","Sv_max_38kHz","Sv_min_38kHz","Sv_noise_38kHz","NASC_noise_38kHz","Height_mean","Depth_mean","Dist_M","Date_M","Lat_M","Lon_M","EV_filename","Uncorrected_length","Uncorrected_thickness","Uncorrected_perimeter","Uncorrected_area","Standard_deviation_38kHz","Skewness_38kHz","Kurtosis_38kHz","Attack_angle","Corrected_length","Corrected_thickness","Corrected_perimeter","Corrected_area","Image_compactness_38kHz","Corrected_mean_amplitude","Corrected_MVBS_38kHz","Coefficient_of_variation_38kHz","Horizontal_roughness_coefficient","Vertical_roughness_coefficient","X3D_school_area","X3D_school_volume","ABC","ABC_noise","Area_Backscatter_Strength","Thickness_mean","Sv_mean_70kHz","NASC_70kHz","Sv_max_70kHz","Sv_min_70kHz","Sv_noise_70kHz","NASC_noise_70kHz","Standard_deviation_70kHz","Skewness_70kHz","Kurtosis_70kHz","Image_compactness_70kHz","Corrected_MVBS_70kHz","Coefficient_of_variation_70kHz","Sv_mean_120kHz","NASC_120kHz","Sv_max_120kHz","Sv_min_120kHz","Sv_noise_120kHz","NASC_noise_120kHz","Standard_deviation_120kHz","Skewness_120kHz","Kurtosis_120kHz","Image_compactness_120kHz","Corrected_MVBS_120kHz","Coefficient_of_variation_120kHz","Sv_mean_200kHz","NASC_200kHz","Sv_max_200kHz","Sv_min_200kHz","Sv_noise_200kHz","NASC_noise_200kHz","Standard_deviation_200kHz","Skewness_200kHz","Kurtosis_200kHz","Image_compactness_200kHz","Corrected_MVBS_200kHz","Coefficient_of_variation_200kHz","ddB70","ddB120","ddB200","mes","VI","DC"
" Unclassified regions",20200228,2,"flores",-58.133109,31.913164,-50.297402,-67.727435,-982.0857,0,0.481714,7.801587,1.671265,20200228,-7.85838421,-80.36594591," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",45.128313,0.849122,137.048922,22.045498,1.82176862e-06,1.934414,3.939485,4.602651,44.501263,0.465122,135.026822,11.908035,121.840066,8.488296515e-07,-60.711795,214.621227,5.77940136e-06,9.128062e-08,82.794137,2.566225,7.4041981e-07,0,-61.3052197027,0.481714,-59.567012,22.939271,-52.144648,-67.907352,-981.544478,0,1.24326024e-06,1.79294,2.717173,121.919102,-62.149348,203.937377,-58.547095,29.011574,-50.592551,-67.698234,-980.903291,0,1.58181531e-06,2.10385,4.68955,121.881172,-61.127654,205.079004,-63.270002,9.778689,-56.093253,-67.984381,-982.001416,0,4.7482288e-07,1.282097,2.021393,122.231632,-65.869661,183.441549,1.433903,0.413986000000001,5.136893,2,"Summer",52.5997540629212
" Unclassified regions",20200228,2,"flores",-57.798237,27.978832,-51.471033,-67.408203,-972.816895,0,0.390986,20.699165,1.932704,20200228,-7.85642337,-80.3620634," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",48.878423,0.864285,167.027395,19.070736,1.49419759e-06,1.271384,1.079593,4.811834,47.139036,0.480285,162.780621,10.220523,206.311008,9.369257041e-07,-60.282948,159.47877,2.16754084e-06,7.255741e-08,90.560745,1.729156,6.4913906e-07,0,-61.8766225631,0.390986,-59.865985,17.380201,-51.639848,-67.803919,-972.573269,0,1.34551461e-06,2.544635,6.456382,206.56104,-62.360205,231.690856,-60.059605,16.622363,-52.928963,-67.841043,-971.036086,0,9.0698904e-07,2.038412,4.422343,206.63686,-62.556852,163.413253,-63.731524,7.136756,-57.371176,-67.954785,-971.038075,0,3.7976886e-07,1.267746,1.763821,207.29125,-66.260175,160.522857,2.067748,2.261368,5.933287,2,"Summer",52.3407301531658
" Unclassified regions",20200228,2,"flores",-58.251649,27.247339,-48.471758,-67.978456,-970.938957,0,0.422666,25.747828,2.242609,20200228,-7.85404596,-80.35749192," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",54.659884,0.985588,268.572738,23.603794,2.03493637e-06,3.435624,15.420908,4.602403,52.590523,0.601588,263.666016,13.861955,399.092858,9.276961703e-07,-60.325942,219.353753,5.15574878e-06,1.1993563e-07,126.551414,1.966721,6.3216763e-07,0,-61.9916774399,0.422666,-61.998573,11.498249,-53.862843,-67.993503,-970.350769,0,5.9003712e-07,2.473512,8.990902,397.693066,-64.09616,151.528855,-61.37806,13.264258,-55.389321,-67.848933,-968.777742,0,5.4844308e-07,1.717383,3.33329,397.865528,-63.472371,122.002478,-64.844713,5.970596,-58.950168,-67.982929,-968.463296,0,2.6512885e-07,0.939495,1.164956,396.184915,-66.984806,132.415124,3.746924,3.126411,6.593064,2,"Summer",52.0338727304554
" Unclassified regions",20200228,2,"flores",-54.965515,62.494799,-45.78657,-66.989655,-984.237447,0,0.454887,5.730341,2.238759,20200228,-7.85407246,-80.35755071," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",31.723292,0.818797,116.291477,14.608244,4.18439635e-06,3.075357,11.85815,6.006081,31.122054,0.434797,114.321,7.610236,136.660826,1.709764776e-06,-57.670636,244.735206,1.234039919e-05,2.8129762e-07,54.127052,1.515628,1.44994671e-06,0,-58.3864795939,0.454887,-59.993254,19.636766,-53.37342,-67.859686,-984.861975,0,1.21903879e-06,1.518869,1.225169,136.75259,-62.710863,227.56416,-59.467472,22.164,-51.853438,-67.960287,-984.025087,0,1.18380379e-06,2.079627,4.699566,136.748731,-62.184517,195.763366,-62.51179,10.995535,-54.388382,-67.934975,-984.501292,0,7.4933893e-07,2.698506,7.433854,136.828935,-65.241741,250.525767,5.027739,4.501957,7.54627499999999,2,"Summer",52.0377081112104
" Unclassified regions",20200228,2,"flores",-59.90495,18.503711,-53.550065,-67.982792,-969.314331,0,0.420012,30.536055,2.366505,20200228,-7.8530462,-80.3556924," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",70.973523,0.9401,301.621246,29.176725,8.950488e-07,1.152033,1.116089,3.732761,68.983426,0.5561,296.873053,16.775046,418.088262,6.126166289e-07,-62.128112,146.102597,1.67067952e-06,6.037704e-08,153.446677,2.57958,4.2930604e-07,0,-63.6723300613,0.420012,-61.552686,12.661504,-55.150731,-67.838587,-968.903075,0,5.9247024e-07,0.913992,0.758918,417.881648,-63.785912,141.663438,-60.073472,17.799455,-54.122506,-67.995294,-966.791719,0,7.9415801e-07,1.528201,1.975142,418.040035,-62.298837,134.831274,-64.120149,7.010339,-57.358239,-67.960395,-966.437841,0,3.540731e-07,1.135629,1.415527,417.463716,-66.382467,153.935815,1.647736,0.168522000000003,4.215199,2,"Summer",51.9113417376852
" Unclassified regions",20200228,2,"flores",-51.947204,121.046353,-39.40982,-67.912247,-973.004541,0,0.439724,19.96784,2.378073,20200228,-7.852966,-80.35551578," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",41.106728,1.122055,173.456291,18.001903,1.870946069e-05,4.22242,17.418829,7.197277,38.59514,0.738055,167.665117,11.117641,201.216198,4.294539125e-06,-53.670834,435.657009,0.00014541023161,1.74931127e-06,113.941283,2.178013,2.80840588e-06,0,-55.515401256,0.439724,-49.919924,193.054389,-37.847686,-67.892632,-972.766852,0,3.385580975e-05,3.606795,11.428069,201.339429,-51.636308,493.473727,-49.433212,215.948874,-36.982765,-67.976569,-971.430756,0,3.810318177e-05,3.648339,11.984524,201.301908,-51.15174,496.746947,-53.66863,81.434624,-41.383225,-67.998165,-971.210472,0,1.395424914e-05,3.612403,11.670473,201.038593,-55.403959,484.286527,-2.02728,-2.513992,1.721426,2,"Summer",51.8998032394028
" Unclassified regions",20200228,2,"flores",-56.727967,39.73955,-47.169771,-67.964568,-984.616948,0,0.434038,5.675891,2.426249,20200228,-7.85259534,-80.35481201," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",55.834074,0.924937,156.574066,24.186917,3.33940668e-06,3.357604,12.441847,5.244284,55.314196,0.540937,154.766311,14.013684,136.016217,1.249986199e-06,-59.030948,267.155484,1.325681903e-05,2.1603929e-07,119.68596,3.353147,9.2200041e-07,0,-60.3526888445,0.434038,-59.564504,20.680889,-52.812161,-67.937324,-984.629943,0,1.02143948e-06,1.299596,1.662734,136.15453,-61.872489,157.203257,-58.098984,28.981525,-50.995696,-67.937974,-983.990493,0,1.83775862e-06,1.978569,3.175202,136.098588,-60.404886,201.733065,-62.757925,9.913503,-55.570717,-67.99093,-984.534481,0,5.3164049e-07,1.555181,2.562194,136.392103,-65.076083,171.090669,2.836537,1.371017,6.029958,2,"Summer",51.8524361555654
" Unclassified regions",20200228,2,"flores",-58.345956,26.399004,-52.059594,-67.74031,-973.487066,0,0.418496,18.75865,2.428159,20200228,-7.85257269,-80.35478936," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",34.374334,0.833959,125.052147,14.185423,1.36569934e-06,1.285087,0.954954,4.571252,32.876911,0.449959,121.2893,7.320276,159.921788,8.036686409e-07,-60.94923,169.933138,2.7804527e-06,6.356233e-08,59.173114,1.083218,6.1248536e-07,0,-62.129042866,0.418496,-60.578505,15.788204,-54.651022,-67.858118,-973.444445,0,7.7371105e-07,1.061793,0.402141,160.078555,-63.194961,161.463703,-59.416168,20.633189,-54.167273,-67.856892,-972.147292,0,8.9931783e-07,0.959419,0.364407,160.014725,-62.027177,143.426989,-64.605911,6.245858,-58.152513,-67.9572,-973.002395,0,3.4859956e-07,0.822242,0.075718,160.550223,-67.273834,186.08452,2.232549,1.070212,6.25995500000001,2,"Summer",51.8506200119139
" Unclassified regions",20200228,2,"flores",-58.303003,30.297043,-52.725303,-67.818966,-973.967815,0,0.475564,18.265757,2.456415,20200228,-7.85234858,-80.35437909," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",39.175061,0.955263,178.417415,18.7344,1.37383473e-06,1.119549,0.390001,4.576219,37.715397,0.571263,174.730087,10.786036,225.249415,8.980620498e-07,-60.466937,152.977707,3.10117127e-06,6.822139e-08,86.181598,1.696481,7.0292405e-07,0,-61.5309159527,0.475564,-60.40776,18.660552,-54.063523,-67.797036,-973.350407,0,7.2391284e-07,1.343539,1.953963,224.98009,-62.582748,131.208227,-59.663074,22.150987,-53.993475,-67.823996,-972.295141,0,8.8901583e-07,1.267178,0.795996,225.036948,-61.835595,135.665355,-64.212324,7.770842,-56.912828,-67.992047,-972.695432,0,3.8603942e-07,1.633296,3.521485,224.303862,-66.427583,169.585973,2.10475700000001,1.360071,5.909321,2,"Summer",51.8227884054012
" Unclassified regions",20200228,2,"flores",-59.719655,23.702139,-53.507589,-67.835028,-987.52869,0,0.515539,4.133451,2.585447,20200228,-7.85136725,-80.3524851," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",20.970714,0.818797,89.579431,10.00652,9.8807066e-07,1.391045,1.94376,3.788513,20.697302,0.434797,88.264607,5.244375,118.214192,5.708550262e-07,-62.434742,173.086092,1.650822e-06,4.926337e-08,35.996467,0.818862,5.4991518e-07,0,-62.597042957,0.515539,-58.649705,30.323722,-50.99311,-67.792154,-987.688271,0,1.58815189e-06,1.883757,3.925581,118.2308,-61.360902,217.261212,-56.341861,51.590168,-50.8606,-67.342355,-986.8032,0,2.28137368e-06,1.277041,0.6048,118.252677,-59.048341,183.244329,-58.864929,28.857593,-50.919681,-67.836297,-987.317004,0,1.89522009e-06,2.22234,4.182545,118.214991,-61.579822,272.672801,-1.06995000000001,-3.377794,-0.854726000000007,2,"Summer",51.6957542474604
" Unclassified regions",20200228,2,"flores",-58.126728,20.897526,-51.397633,-67.94744,-969.451896,0,0.314975,29.60966,2.615003,20200228,-7.8511524,-80.35203934," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",75.243536,0.833959,321.249289,23.355758,1.31063816e-06,1.46327,2.549177,4.647944,72.840226,0.449959,315.674668,12.199008,650.047484,8.425176201e-07,-60.74421,155.562107,2.02454602e-06,5.689845e-08,131.100606,1.222503,4.8484513e-07,0,-63.143969645,0.314975,-61.564395,9.469523,-54.709353,-67.975443,-968.81583,0,5.9552546e-07,1.496815,2.606292,649.417157,-64.200066,156.641531,-61.813312,8.942037,-54.179043,-67.969425,-967.082498,0,5.0855429e-07,2.246723,7.737254,649.322096,-64.452282,141.76385,-65.452298,3.868457,-59.67624,-67.971495,-966.76671,0,2.1876539e-07,0.545396,0.140096,648.45026,-68.115934,141.765976,3.437667,3.686584,7.32557,2,"Summer",51.6662944035123
" Unclassified regions",20200228,2,"flores",-57.758081,27.925834,-51.527203,-67.957835,-970.330156,0,0.386654,26.848516,2.756941,20200228,-7.85004409,-80.34995485," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",85.258416,0.849122,348.655052,32.447242,1.48074103e-06,1.270712,1.356466,4.809793,83.003247,0.465122,343.376714,17.303444,542.249615,9.295549402e-07,-60.317249,159.295697,2.457208e-06,7.509913e-08,154.426678,2.059671,6.4790945e-07,0,-61.8848568306,0.386654,-61.150645,12.786445,-53.563689,-67.849542,-969.829706,0,7.3875725e-07,1.905696,4.391303,542.083904,-63.724572,174.164235,-60.88156,13.60374,-53.915399,-67.955025,-968.271538,0,6.6477669e-07,2.120357,5.905333,542.084538,-63.455419,147.305078,-65.253188,4.971592,-56.945817,-67.994908,-968.207709,0,3.0385629e-07,2.12123,7.441128,541.846276,-67.858984,185.59517,3.392564,3.123479,7.495107,2,"Summer",51.5257134380885
" Unclassified regions",20200228,2,"flores",-57.838017,32.254748,-50.708842,-67.93023,-970.58998,0,0.454887,26.564615,2.877213,20200228,-7.84916599,-80.34814865," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",63.335251,1.167543,298.901461,29.240009,1.67502581e-06,1.471439,1.72263,4.792086,61.112153,0.783543,293.687263,18.934315,362.502298,1.121022446e-06,-59.503857,149.419472,2.75176919e-06,9.222839e-08,191.536071,4.264783,7.4834492e-07,0,-61.2589818705,0.454887,-61.518755,13.820377,-53.79636,-67.886438,-970.471136,0,8.3935731e-07,2.06869,4.446858,361.618995,-63.204452,175.546475,-60.267814,18.43376,-53.158013,-67.973851,-968.37084,0,7.5784224e-07,1.549922,2.957138,361.878113,-61.947126,118.65647,-64.359195,7.185812,-57.800333,-67.971993,-968.14523,0,3.2326969e-07,1.030309,0.930688,360.653497,-66.077553,131.014766,3.680738,2.429797,6.521178,2,"Summer",51.4061379508814
" Unclassified regions",20200228,2,"flores",-58.574111,35.146323,-50.314398,-67.975681,-973.13656,0,0.587218,21.254791,2.931232,20200228,-7.84874655,-80.34735631," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",76.436726,0.955263,346.193334,44.787241,1.52683771e-06,1.756915,3.904719,4.404449,74.80202,0.571263,342.155921,26.210699,355.434555,8.395663799e-07,-60.75945,181.860273,3.93739001e-06,8.532651e-08,170.926415,6.371646,8.154326e-07,0,-60.8861193217,0.587218,-61.405235,18.313338,-53.106575,-67.786114,-972.820226,0,8.0897384e-07,2.145549,6.291638,355.099642,-63.602756,185.442853,-60.490957,22.604523,-52.973921,-67.913386,-971.534331,0,8.3554898e-07,1.336965,2.425918,355.184481,-62.685154,155.055536,-64.483277,9.014951,-56.405565,-67.994951,-971.395505,0,3.8583571e-07,1.799594,4.684015,354.587111,-66.708124,180.806825,2.831124,1.916846,5.909166,2,"Summer",51.3527513637346
" Unclassified regions",20200228,2,"flores",-58.375477,17.29011,-51.85048,-67.778119,-970.156289,0,0.275965,27.42872,2.974379,20200228,-7.84843031,-80.34671264," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",87.313592,0.970426,358.320729,24.33188,1.16662608e-06,1.132979,1.135404,4.510417,85.153243,0.586426,353.23203,14.339886,692.412035,8.890952534e-07,-60.510517,131.214971,1.7108418e-06,6.815122e-08,199.744167,1.39496,4.0114918e-07,0,-63.9669408723,0.275965,-61.887061,7.702636,-55.338896,-67.967132,-969.844978,0,5.4103679e-07,1.248161,2.131629,692.161492,-64.039053,137.129891,-61.245025,8.929826,-54.960955,-67.942283,-967.972185,0,5.7816242e-07,1.696717,3.591022,692.193865,-63.394411,126.325492,-65.666252,3.226415,-58.867788,-67.99566,-968.070938,0,2.5382886e-07,1.104693,1.276675,691.834482,-67.83486,154.179637,3.51158400000001,2.869548,7.290775,2,"Summer",51.3100483702052
" Unclassified regions",20200228,2,"flores",-59.931496,11.065557,-55.278177,-67.881263,-985.933312,0,0.252715,4.868276,3.125412,20200228,-7.84728333,-80.34448333," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",43.895609,0.818797,120.459802,10.461726,7.2373513e-07,0.712793,-0.093931,3.654898,43.584956,0.434797,119.070496,5.51606,204.535877,5.421907918e-07,-62.658479,133.483479,8.4478847e-07,3.975122e-08,75.802363,0.583726,2.5673286e-07,0,-65.9051854095,0.252715,-58.260677,16.257553,-52.37328,-67.885354,-985.722962,0,1.4148817e-06,1.364022,1.190564,204.358622,-60.983681,177.454994,-59.666163,11.762687,-53.603435,-67.95742,-985.257592,0,7.8520498e-07,1.712415,4.683319,204.531317,-62.39304,136.234471,-64.313892,4.033979,-59.737303,-67.810594,-986.367688,0,3.0361736e-07,0.538583,-0.401997,205.121955,-67.057942,154.212933,-1.670819,-0.265333000000005,4.38239599999999,2,"Summer",51.1607425221751
" Unclassified regions",20200228,2,"flores",-57.369512,43.646985,-49.983173,-67.953153,-970.718735,0,0.552603,25.644701,3.176527,20200228,-7.84688333,-80.34373333," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",93.172577,1.667919,519.691789,50.994047,1.74939799e-06,1.668314,3.05391,4.984468,90.940198,1.283919,514.459032,38.313334,549.720315,1.427395738e-06,-58.454556,122.558723,4.03257262e-06,9.4672e-08,467.039393,6.099044,1.01265711e-06,0,-59.9453758258,0.552603,-60.688543,20.325964,-53.051764,-67.731185,-970.392416,0,8.1747272e-07,1.626737,2.848226,548.408044,-61.786092,123.333902,-60.419846,21.623244,-54.445543,-67.958792,-968.766292,0,6.8616472e-07,1.187274,0.962487,548.398257,-61.517498,97.31463,-65.223472,7.154153,-56.662996,-67.999547,-968.853045,0,2.823325e-07,1.648415,6.049076,545.664763,-66.353122,121.919472,3.319031,3.050334,7.85396,2,"Summer",51.1101276989748
" Unclassified regions",20200228,2,"flores",-58.517397,31.721487,-50.25025,-67.909643,-973.601017,0,0.52312,19.111627,3.251949,20200228,-7.84631667,-80.34261667," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",65.490295,1.015914,349.268048,33.5513,1.40918152e-06,1.997364,5.692477,4.435511,64.010043,0.631914,345.539544,20.39772,465.804859,8.851076568e-07,-60.530039,159.210183,2.990493e-06,1.0340962e-07,161.795445,3.511403,7.359727e-07,0,-61.3313829318,0.52312,-60.256503,21.254107,-52.10161,-67.926938,-973.294765,0,9.2687388e-07,2.06953,6.289429,465.264707,-62.275917,156.535319,-59.916009,22.987528,-54.087212,-67.886125,-972.034796,0,8.0593648e-07,1.261915,1.474889,465.269381,-61.935361,125.845286,-64.599193,7.819408,-57.990535,-67.918739,-972.419053,0,3.432925e-07,1.139765,0.914431,463.2741,-66.654607,158.900416,1.739106,1.398612,6.081796,2,"Summer",51.0355541879223
" Unclassified regions",20200228,2,"flores",-57.126814,60.4221,-47.444517,-67.994263,-970.77375,0,0.723411,25.70089,3.326532,20200228,-7.84575,-80.34151667," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",300.396188,3.775562,2406.479609,217.507546,2.11884389e-06,2.399893,7.97585,5.061408,298.124339,3.391562,2401.167912,193.907899,2366.135971,1.74999047e-06,-57.569643,121.077453,4.87170908e-06,1.1779434e-07,4044.428839,38.579617,1.40185786e-06,0,-58.5329601994,0.723411,-61.559576,21.773064,-51.774303,-67.996888,-970.49506,0,7.0457753e-07,2.407966,10.347786,2361.954158,-62.010782,111.945595,-60.87501,25.490373,-52.204811,-67.98688,-968.826582,0,6.7672155e-07,1.856899,5.616823,2362.454066,-61.325116,91.816682,-64.72324,10.508801,-57.390349,-67.99976,-968.802248,0,3.2854448e-07,1.331095,2.147508,2357.3594,-65.187718,108.484073,4.432762,3.748196,7.596426,2,"Summer",50.9618629504295
" Unclassified regions",20200228,2,"flores",-58.072717,26.273811,-50.078986,-67.949486,-970.278436,0,0.391114,27.105542,3.437573,20200228,-7.8449,-80.33988333," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",119.643703,1.304009,534.749369,45.761047,1.56552161e-06,2.130123,5.763235,4.64204,117.44644,0.920009,529.586843,31.692573,704.217813,1.110514711e-06,-59.544757,140.972613,3.20280505e-06,7.262042e-08,432.207316,4.997728,6.0958075e-07,0,-62.1496875839,0.391114,-61.982261,10.679936,-54.161079,-67.997568,-970.07047,0,6.2534179e-07,1.84943,4.766967,703.536645,-63.469583,139.019523,-61.066769,13.186146,-54.524878,-67.940224,-968.214738,0,6.3803248e-07,1.646117,2.896044,703.674464,-62.550633,114.790548,-65.106293,5.201942,-57.327071,-67.990526,-968.052748,0,2.7950291e-07,1.326732,2.978624,702.743589,-66.617512,128.27367,3.909544,2.994052,7.033576,2,"Summer",50.8522087328889
" Unclassified regions",20200228,2,"flores",-59.439876,13.551059,-52.568254,-67.946446,-968.449462,0,0.276356,33.183322,3.445546,20200228,-7.84484705,-80.33976077," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",107.682758,1.061403,363.297409,29.604805,8.8634318e-07,1.312707,3.046529,3.961681,105.387404,0.677403,357.938699,18.491474,551.36083,7.340432497e-07,-61.342784,120.748087,1.19471921e-06,3.7382e-08,285.558974,2.552586,3.1439918e-07,0,-65.025185982,0.276356,-62.118261,7.313661,-56.101121,-67.956199,-967.864008,0,5.2375581e-07,1.161598,1.083013,552.215377,-64.035122,132.629777,-60.402671,10.856597,-54.73316,-67.979928,-965.819948,0,7.005617e-07,1.175929,0.919589,551.710824,-62.311015,119.274565,-64.73997,3.999115,-57.09578,-67.953664,-965.250158,0,3.2268417e-07,1.692412,3.897029,553.452728,-66.685984,150.444404,2.678385,0.962795,5.300094,2,"Summer",50.8442752776622
" Unclassified regions",20200228,2,"flores",-57.766943,32.308808,-51.327911,-67.633778,-970.360429,0,0.448253,26.798134,3.522375,20200228,-7.84426033,-80.33862278," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",55.61158,0.833959,237.23465,24.568108,1.32375444e-06,1.114203,1.6259,4.838332,53.347271,0.449959,231.938031,12.715901,336.656431,9.175812768e-07,-60.373555,144.265633,2.39222579e-06,7.664935e-08,96.016445,2.479684,7.4959918e-07,0,-61.2517089744,0.448253,-61.565925,13.471713,-54.716835,-67.909338,-970.234809,0,6.9775596e-07,1.488624,2.223004,336.206062,-64.194872,183.311939,-60.010564,19.273422,-54.551675,-67.847444,-968.285274,0,7.8006399e-07,1.199787,0.871731,336.367378,-62.630614,142.95245,-64.111407,7.496777,-57.860654,-67.996941,-968.10835,0,3.6732907e-07,1.329596,1.733118,335.809023,-66.771354,174.658897,3.798982,2.243621,6.344464,2,"Summer",50.768025779192
" Unclassified regions",20200228,2,"flores",-58.997323,19.36849,-53.243535,-67.926629,-970.180841,0,0.356727,27.460996,3.596802,20200228,-7.8436905,-80.33752151," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",66.708981,1.031077,271.412453,24.086731,1.05860676e-06,1.073102,0.36125,4.2151,64.687837,0.647077,266.602163,14.658215,385.865884,8.015687365e-07,-60.960592,132.066872,1.73092597e-06,5.010977e-08,167.432097,2.226311,4.4936985e-07,0,-63.473960688,0.356727,-61.99998,9.701303,-56.323852,-67.881059,-969.770514,0,4.6700437e-07,0.846907,1.081344,385.737295,-63.981198,116.799444,-61.140406,11.824626,-54.349871,-67.752146,-967.990455,0,6.4691151e-07,1.914575,4.090561,385.765131,-63.116985,132.599943,-65.254934,4.584951,-58.581923,-67.891913,-968.223228,0,2.8292905e-07,1.017849,0.96042,385.595397,-67.268063,150.828656,3.002657,2.143083,6.257611,2,"Summer",50.6941810413873
" Unclassified regions",20200228,2,"flores",-58.279042,34.893408,-49.239697,-67.815799,-974.12109,0,0.544698,18.073073,3.633431,20200228,-7.84340196,-80.33698595," C:/Taller 2021/Flores/Transecto 28_v2/Transecto 28_v2.ev",88.850356,1.667919,498.279146,49.91959,1.69059747e-06,2.928664,11.237959,4.536898,87.418513,1.283919,494.64746,37.807497,514.99591,1.154449753e-06,-59.37625,146.441841,3.4718802e-06,8.492998e-08,448.953159,8.44146,8.0956469e-07,0,-60.9174844347,0.544698,-60.128762,22.791423,-51.340721,-67.879373,-973.903838,0,1.12789201e-06,2.127119,5.473476,514.50227,-61.231605,149.771107,-60.569219,20.593291,-53.751967,-67.922732,-972.72269,0,7.3309789e-07,1.347539,1.811798,514.272377,-61.674878,107.807708,-64.7569,7.85159,-57.719089,-67.971279,-973.034085,0,3.1663781e-07,1.133011,1.374383,512.641528,-65.890746,122.924203,1.84972,2.290177,6.477858,2,"Summer",50.6579587315302
