"Region_class","Date_S","DN","barco","Sv_mean_38kHz","NASC_38kHz","Sv_max_38kHz","Sv_min_38kHz","Sv_noise_38kHz","NASC_noise_38kHz","Height_mean","Depth_mean","Dist_M","Date_M","Lat_M","Lon_M","EV_filename","Uncorrected_length","Uncorrected_thickness","Uncorrected_perimeter","Uncorrected_area","Standard_deviation_38kHz","Skewness_38kHz","Kurtosis_38kHz","Attack_angle","Corrected_length","Corrected_thickness","Corrected_perimeter","Corrected_area","Image_compactness_38kHz","Corrected_mean_amplitude","Corrected_MVBS_38kHz","Coefficient_of_variation_38kHz","Horizontal_roughness_coefficient","Vertical_roughness_coefficient","X3D_school_area","X3D_school_volume","ABC","ABC_noise","Area_Backscatter_Strength","Thickness_mean","Sv_mean_70kHz","NASC_70kHz","Sv_max_70kHz","Sv_min_70kHz","Sv_noise_70kHz","NASC_noise_70kHz","Standard_deviation_70kHz","Skewness_70kHz","Kurtosis_70kHz","Image_compactness_70kHz","Corrected_MVBS_70kHz","Coefficient_of_variation_70kHz","Sv_mean_120kHz","NASC_120kHz","Sv_max_120kHz","Sv_min_120kHz","Sv_noise_120kHz","NASC_noise_120kHz","Standard_deviation_120kHz","Skewness_120kHz","Kurtosis_120kHz","Image_compactness_120kHz","Corrected_MVBS_120kHz","Coefficient_of_variation_120kHz","Sv_mean_200kHz","NASC_200kHz","Sv_max_200kHz","Sv_min_200kHz","Sv_noise_200kHz","NASC_noise_200kHz","Standard_deviation_200kHz","Skewness_200kHz","Kurtosis_200kHz","Image_compactness_200kHz","Corrected_MVBS_200kHz","Coefficient_of_variation_200kHz","ddB70","ddB120","ddB200","mes","VI"
" Anchovy",20190221,1,"JOB",-40.647065,2555.341886,-32.780432,-67.78978,-974.49165,0,0.688119,16.660114,0.679937,20190221,-15.85876667,-74.40908333," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_28/Cr190203_JOB_Anchoveta_Lance_28.ev",6.214835,0.816669,25.944346,4.456252,0.00012776791273,1.661243,1.873936,11.49113,2.86227,0.432669,18.471215,1.087327,24.970125,6.204982509e-05,-42.072594,205.911802,0.00058341051812,6.52216185e-06,4.953661,0.256459,5.928668663e-05,0,-42.2704282051,0.688119,-43.267519,1397.666798,-35.894331,-65.219168,-973.96415,0,6.385305941e-05,1.944654,2.732469,24.646853,-44.805717,193.087179,-48.900246,382.059487,-40.675356,-67.542874,-973.256509,0,2.132442786e-05,2.181304,4.187264,24.220801,-50.585134,244.000558,-52.144337,181.018053,-44.284084,-67.995297,-973.380617,0,1.044583336e-05,2.040727,2.816284,22.186643,-54.499819,294.391326,2.620454,8.253181,11.497272,2,"Summer"
" Anchovy",20190221,1,"JOB",-42.467996,4495.466229,-28.607744,-67.940812,-976.827587,0,1.841122,13.116071,0.713625,20190221,-15.85853333,-74.40952708," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_28/Cr190203_JOB_Anchoveta_Lance_28.ev",31.084658,4.23458,93.021668,58.515391,0.00011759914516,4.950467,34.182107,10.136908,28.758059,3.85058,87.600469,49.226549,12.405195,5.282909531e-05,-42.771268,222.602989,0.00050136697771,9.17837334e-06,442.940822,64.768567,0.00010429966301,0,-39.8171709478,1.841122,-39.054039,9866.665283,-26.202627,-67.347925,-976.221929,0,0.00022472602066,4.6776,31.333177,12.368882,-39.348789,193.43375,-41.571792,5525.799726,-28.476529,-67.994705,-975.668857,0,0.00015429041915,4.562512,26.335227,12.352764,-41.862783,236.928491,-47.319617,1470.999794,-32.863577,-67.974993,-975.576641,0,4.365974162e-05,6.590264,58.482407,12.49052,-47.643617,253.771483,-3.413957,-0.896203999999997,4.851621,2,"Summer"
" Anchovy",20190221,1,"JOB",-46.895595,1207.015553,-38.550987,-67.790333,-977.033946,0,1.370189,12.900045,0.728415,20190221,-15.8584405,-74.40971667," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_28/Cr190203_JOB_Anchoveta_Lance_28.ev",7.199758,1.708955,27.459148,10.335692,2.930738975e-05,1.973532,3.34381,9.26111,5.110084,1.324955,22.511799,5.687484,7.09072,1.726710498e-05,-47.627805,169.729609,9.754519286e-05,1.85492667e-06,27.082534,4.481421,2.800406211e-05,0,-45.5277896785,1.370189,-42.169136,3583.923924,-34.49218,-67.417954,-976.398586,0,6.718231759e-05,1.599892,2.67497,7.15018,-42.793121,127.810672,-49.447806,670.643547,-42.134109,-67.601107,-975.844107,0,1.218415739e-05,1.672294,2.766301,7.106134,-50.150183,126.128664,-53.744666,249.347903,-45.286707,-67.977097,-975.869827,0,6.6454195e-06,2.201078,3.846521,7.033831,-54.63286,193.111603,-4.726459,2.552211,6.849071,2,"Summer"
" Anchovy",20190221,1,"JOB",-43.782239,7879.136923,-32.321249,-67.954823,-979.368284,0,4.367277,9.686706,0.759222,20190221,-15.85826667,-74.41010945," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_28/Cr190203_JOB_Anchoveta_Lance_28.ev",40.901426,7.183662,208.989392,178.229944,6.981806058e-05,3.48964,15.699671,9.756279,39.247985,6.799662,204.914509,161.882915,20.641181,4.028963355e-05,-43.948067,173.290384,0.00022730283127,3.81638787e-06,1067.492197,411.482964,0.00018280447101,0,-37.3801318655,4.367277,-41.368555,13735.58146,-29.867447,-67.427346,-978.939293,0,0.00010518630991,3.473035,17.800228,20.660778,-41.529851,149.604397,-44.465779,6731.698315,-30.874017,-67.985226,-978.669036,0,7.011651104e-05,4.37628,26.233313,20.665575,-44.625996,203.432307,-48.730723,2521.332939,-34.851134,-67.996338,-978.664697,0,3.003905958e-05,4.787288,28.808772,20.585182,-48.910855,233.760865,-2.413684,0.683540000000001,4.948484,2,"Summer"
" Anchovy",20190221,1,"JOB",-43.799672,6375.599586,-31.750624,-67.983218,-977.895172,0,3.548105,11.34459,0.689942,20190221,-15.85868333,-74.4092," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_28/Cr190203_JOB_Anchoveta_Lance_28.ev",34.70945,7.712985,179.669259,125.786286,6.537728106e-05,3.655956,19.572817,9.766752,32.770933,7.328985,175.024224,112.848478,21.60184,4.044482189e-05,-43.931371,161.645615,0.00022630974978,3.36151234e-06,960.710692,229.220808,0.00014792078384,0,-38.2997080049,3.548105,-40.963605,12249.766118,-29.118146,-67.34135,-977.439758,0,0.00011751561038,3.597204,19.008573,21.636512,-41.08901,151.006823,-43.568867,6723.595827,-29.186152,-67.995222,-977.03179,0,8.034649128e-05,5.712499,51.764628,21.650138,-43.691879,187.998671,-48.92471,1958.922684,-36.259499,-67.950902,-976.861614,0,2.080068513e-05,4.001932,24.602173,21.512574,-49.07437,168.07945,-2.836067,-0.230805000000004,5.125038,2,"Summer"
" Anchovy",20190227,2,"JOB",-40.037106,3619.275292,-29.409339,-67.786486,-982.010376,0,0.846916,7.278941,0.219451,20190227,-13.60038333,-76.54526536," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",9.081313,1.633338,28.810019,7.647884,0.00016880520189,3.251034,13.632854,10.825469,7.701923,1.249338,25.28324,4.961303,10.25321,7.913797367e-05,-41.016151,213.304933,0.00048626649182,2.463266896e-05,38.489221,4.048555,8.397108865e-05,0,-40.7587021631,0.846916,-35.129807,11203.442809,-25.757365,-67.072016,-981.685124,0,0.00056393236929,2.946449,8.11213,10.198761,-36.086564,229.025263,-38.112301,5637.701059,-27.68328,-67.95608,-981.429862,0,0.00037188115561,3.178399,9.049433,10.17804,-39.059933,299.500412,-50.573832,319.851961,-41.339777,-67.823381,-981.662833,0,1.586550838e-05,2.574444,6.190112,10.417695,-51.61116,229.91641,-4.907299,-1.924805,10.536726,2,"Summer"
" Anchovy",20190227,2,"JOB",-45.665333,753.390993,-36.576209,-67.808602,-982.268772,0,0.644261,7.855238,0.253652,20190227,-13.60033333,-76.54581482," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",17.008451,1.55772,82.694382,11.311648,4.366423041e-05,2.216161,4.804875,9.273031,15.734338,1.17372,79.378156,7.884693,63.592717,2.096549336e-05,-46.784949,208.267126,0.00014330538529,2.26218916e-06,73.870862,2.012534,1.747948326e-05,0,-47.574714105,0.644261,-43.173666,1337.171521,-33.205643,-67.254316,-981.093139,0,7.170734581e-05,2.299542,6.533126,63.706731,-44.285531,192.36087,-44.775555,924.694423,-35.902445,-67.997005,-980.823111,0,6.665836294e-05,2.402412,4.377479,63.781442,-45.882523,258.289631,-51.107709,215.170554,-37.930665,-67.842673,-981.506826,0,2.065488092e-05,3.958726,17.705285,63.27503,-52.251479,346.873083,-2.491667,-0.889778,5.442376,2,"Summer"
" Anchovy",20190227,2,"JOB",-46.815722,695.934432,-37.177563,-67.790016,-975.771472,0,0.775619,14.394328,0.310838,20190227,-13.60025,-76.54671463," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",11.499567,1.240127,32.95282,9.459805,3.857814542e-05,2.588165,6.48957,9.115916,9.204546,0.856127,27.594778,5.227272,11.59228,1.518080235e-05,-48.187053,254.124549,6.606923558e-05,1.86738393e-06,31.521041,2.415238,1.61464291e-05,0,-47.9192351019,0.775619,-47.508976,593.257113,-39.634622,-67.679613,-975.415674,0,2.479623031e-05,1.879181,2.914428,11.586237,-48.87879,191.5423,-48.472702,475.193332,-41.192356,-67.986396,-974.74687,0,1.701597834e-05,1.491722,1.884149,11.51252,-49.823244,163.373398,-57.515691,59.234051,-48.665899,-67.987953,-974.525207,0,2.84667562e-06,2.475871,5.417243,12.11723,-58.995673,225.894286,0.693253999999996,1.65698,10.699969,2,"Summer"
" Anchovy",20190227,2,"JOB",-38.516643,10603.218008,-26.392687,-67.999814,-982.118115,0,1.748277,7.264879,0.478559,20190227,-13.59991667,-76.54934781," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",9.878335,3.175935,49.373252,17.729866,0.00030896206569,4.554258,24.100887,11.177732,8.45653,2.791935,45.761642,13.34282,12.489519,0.0001288395433,-38.899508,239.803757,0.00230330484973,1.687264512e-05,94.440332,16.566376,0.00024600608896,0,-36.0905414342,1.748277,-33.573125,33097.061057,-23.261909,-66.67428,-981.766202,0,0.00078619288348,3.071032,10.326325,12.564329,-33.936322,194.608293,-33.852251,31036.797131,-23.329195,-67.995311,-981.369359,0,0.00088632591448,2.879498,7.962492,12.636203,-34.196735,232.952293,-41.92739,4834.626806,-33.388051,-67.87411,-981.492576,0,9.566635932e-05,2.064253,3.887218,12.375221,-42.341417,164.021572,-4.943518,-4.664392,3.410747,2,"Summer"
" Anchovy",20190227,2,"JOB",-39.942966,3830.676751,-31.678354,-67.939552,-980.670529,0,0.877163,8.499364,0.536049,20190227,-13.59978333,-76.55023132," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",9.906859,1.451856,33.936794,10.650624,0.0001682243427,1.946323,2.840912,10.860835,8.290901,1.067856,29.936877,6.555864,10.878604,7.797553822e-05,-41.080416,215.739893,0.00072792214909,8.0063008e-06,35.413953,4.078547,8.887583043e-05,0,-40.512163283,0.877163,-42.844895,1963.734096,-31.811313,-66.892597,-980.361432,0,9.394220058e-05,3.892167,18.998759,10.888091,-43.989373,235.395418,-41.801647,2496.93597,-32.427162,-67.634807,-979.930807,0,0.0001065902084,2.390355,6.32478,10.857824,-42.922347,208.906543,-49.859611,390.490992,-39.320648,-67.96965,-980.905998,0,1.898070426e-05,2.992853,10.875816,10.975008,-51.057839,242.156567,2.901929,1.858681,9.916645,2,"Summer"
" Anchovy",20190227,2,"JOB",-43.571879,647.954979,-36.079612,-67.738958,-983.752923,0,0.342169,6.321874,0.669063,20190227,-13.5994,-76.55219754," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",11.855846,0.998151,37.824716,4.252836,7.110445497e-05,1.643879,1.196089,9.86533,10.764633,0.614151,34.874289,2.375878,40.735838,2.783069037e-05,-45.55476,255.489368,0.00032579099722,4.02445591e-06,26.444439,0.520603,1.503325407e-05,0,-48.2294700266,0.342169,-44.899106,477.333788,-35.855816,-67.202501,-983.040923,0,5.265901175e-05,2.848736,7.561542,40.744657,-46.882793,256.892843,-47.768653,246.528651,-37.700392,-67.86971,-982.851188,0,4.067984578e-05,3.125392,8.390328,40.73319,-49.751292,384.156812,-52.109092,90.745169,-43.909535,-67.644363,-983.042713,0,1.039326664e-05,2.186722,4.051612,41.114636,-54.127116,268.821289,1.327227,4.196774,8.53721299999999,2,"Summer"
" Anchovy",20190227,2,"JOB",-42.077723,2572.07691,-33.979124,-67.72789,-980.576173,0,0.962863,8.486342,0.801143,20190227,-13.59898333,-76.55419692," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",10.184337,1.81482,38.912796,11.018649,7.262741059e-05,1.711009,3.575461,10.319335,8.651748,1.43082,35.079617,7.379906,13.26933,5.09713274e-05,-42.926741,142.486795,0.00012736333085,3.83813747e-06,49.516373,5.340991,5.967495724e-05,0,-42.2420788354,0.962863,-39.907946,4238.983133,-31.873263,-67.305674,-980.382805,0,0.0001625981675,1.974111,2.714459,13.272746,-40.743793,192.97228,-45.11683,1277.536397,-34.00003,-67.375726,-979.943346,0,6.683536934e-05,3.496861,12.77828,13.271289,-45.957654,263.494641,-49.879823,426.652147,-37.227405,-67.739973,-980.328303,0,2.885381681e-05,4.438312,20.721365,13.270313,-50.779367,345.255023,-2.169777,3.039107,7.8021,2,"Summer"
" Anchovy",20190227,2,"JOB",-43.211656,1306.856181,-35.084964,-67.03197,-983.075936,0,0.635187,6.838703,0.804664,20190227,-13.59896667,-76.55425," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",5.952917,0.983027,22.455906,2.717223,7.357568578e-05,2.026224,3.567578,10.09759,4.744561,0.599027,19.271194,1.319692,22.394163,3.075574406e-05,-45.120738,239.225836,0.0003563124216,4.60610292e-06,11.36849,0.307033,3.03204723e-05,0,-45.1826403807,0.635187,-39.103585,3365.386154,-30.527681,-67.68774,-982.468867,0,0.00021030006063,2.237356,4.160434,22.413093,-40.97678,263.340356,-45.927055,699.339244,-36.919844,-67.821858,-982.027606,0,4.29124911e-05,2.159359,4.548198,22.400735,-47.8208,259.814694,-58.39568,39.611874,-52.257156,-67.755305,-983.373812,0,1.58833829e-06,1.107502,0.32836,22.461073,-60.432517,175.466697,-4.108071,2.71539900000001,15.184024,2,"Summer"
" Anchovy",20190227,2,"JOB",-42.058339,1866.672199,-32.736395,-67.920246,-983.801342,0,0.695681,6.196361,0.920577,20190227,-13.59851667,-76.55601667," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",9.825533,1.315744,40.34999,6.026212,0.00010408698653,2.506944,6.265619,10.282258,8.710545,0.931744,37.352013,3.783196,29.346702,4.560175482e-05,-43.410184,228.252152,0.00037970732716,6.45306935e-06,32.46401,1.476507,4.330880744e-05,0,-43.6342377492,0.695681,-45.301763,884.556761,-37.756729,-67.896281,-983.290426,0,3.474418634e-05,1.64324,2.423161,29.33232,-46.660019,161.021572,-43.276031,1410.258923,-35.387519,-67.869416,-983.435502,0,6.570202203e-05,1.653206,2.280289,29.375225,-44.616155,190.192877,-51.496792,212.433396,-42.793418,-67.974243,-983.454563,0,1.186233196e-05,2.183782,4.19454,29.26839,-52.891374,230.838082,3.243424,1.21769200000001,9.438453,2,"Summer"
" Anchovy",20190227,2,"JOB",-44.991006,999.744223,-34.971871,-67.74271,-983.018876,0,0.731977,6.725083,0.929643,20190227,-13.5985,-76.55616464," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",8.009953,1.225003,27.204347,6.341987,6.025415788e-05,2.846092,8.328705,9.539304,6.887685,0.841003,24.191811,3.743942,12.439352,2.263890068e-05,-46.451447,266.153197,0.00031673020202,4.76220999e-06,23.170269,1.562708,2.319514378e-05,0,-46.3460293116,0.731977,-47.832199,519.720234,-37.972514,-67.954308,-982.471542,0,2.230931729e-05,2.089587,7.068057,12.456607,-49.301056,189.929267,-46.70602,673.577409,-39.075076,-67.805162,-982.180845,0,3.216019225e-05,1.739008,2.228476,12.416051,-48.154461,210.263934,-47.38204,576.48171,-37.942106,-67.929998,-982.910382,0,3.930730951e-05,2.549281,5.567926,12.503806,-48.872422,303.19047,2.841193,1.715014,2.391034,2,"Summer"
" Anchovy",20190227,2,"JOB",-43.524956,1817.416743,-30.501913,-67.99878,-980.65657,0,0.94942,8.892377,0.942812,20190227,-13.59845,-76.55634736," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",14.840011,1.996302,78.747171,13.894812,0.00010282921961,5.054415,31.961398,9.890582,13.301157,1.612302,74.901463,10.05838,44.385662,3.702338316e-05,-44.315239,277.741284,0.00041896800823,1.047528245e-05,85.781928,4.567473,4.216602777e-05,0,-43.750373096,0.94942,-40.646278,3526.324205,-31.568882,-67.159699,-980.085656,0,0.00011761770685,2.221635,5.46235,44.547274,-41.425938,163.330204,-42.217171,2456.026353,-33.300127,-67.86439,-979.544986,0,9.969108912e-05,1.986558,3.180089,44.665075,-42.989265,198.418788,-46.576719,900.073894,-34.245653,-67.918436,-979.998618,0,5.956849933e-05,4.262097,18.938513,44.056528,-47.390001,326.600407,-2.878678,-1.307785,3.05176299999999,2,"Summer"
" Anchovy",20190227,2,"JOB",-41.836224,1823.684272,-30.324729,-67.79617,-982.036887,0,0.645773,7.374389,0.954734,20190227,-13.5984,-76.55652989," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",19.335757,1.421609,54.232142,12.189736,0.00015453945847,4.330739,19.254385,10.29313,18.007381,1.037609,50.807389,8.285853,24.79172,4.897483515e-05,-43.10027,315.548706,0.00105663932778,8.29540257e-06,74.738482,3.3999,4.23114412e-05,0,-43.7354218164,0.645773,-41.932166,1783.837845,-30.627872,-66.633231,-981.714083,0,0.0001141188294,3.727202,17.854209,24.771589,-43.194388,238.120139,-42.265402,1652.082879,-30.795802,-67.894977,-981.299233,0,0.00015302656404,3.531747,12.225638,24.693322,-43.520608,344.213288,-47.412074,505.085198,-36.707412,-67.981213,-981.410869,0,4.056478727e-05,3.542023,12.413889,25.009008,-48.696653,300.479234,0.0959420000000009,0.429178,5.57585,2,"Summer"
" Anchovy",20190227,2,"JOB",-47.288853,537.46902,-36.461441,-67.957376,-983.238274,0,0.667955,6.625177,0.971009,20190227,-13.59835277,-76.55676389," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",11.504651,1.225003,40.548357,7.632013,3.873622799e-05,3.460163,12.983068,8.820228,10.482739,0.841003,37.736533,4.774203,23.736312,1.318554742e-05,-48.799018,293.777928,0.00020086296853,3.66450032e-06,35.264079,1.800959,1.246986071e-05,0,-49.041383976,0.667955,-39.754279,3046.567631,-30.74194,-67.481095,-983.091867,0,0.00018774590031,2.477962,5.888586,23.670921,-41.24168,249.884006,-46.929437,583.841688,-37.285907,-67.976167,-982.408614,0,3.62566988e-05,2.951548,8.36678,23.697263,-48.426278,252.357423,-48.609457,396.54558,-39.662274,-67.346608,-982.730682,0,2.60520373e-05,2.422272,4.922853,23.788244,-50.136651,268.847967,-7.53457400000001,-0.359416000000003,1.320604,2,"Summer"
" Anchovy",20190227,2,"JOB",-45.979301,619.685394,-35.680385,-67.799777,-981.083506,0,0.569652,8.029775,1.12417,20190227,-13.59771667,-76.55926667," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",7.911089,1.088892,248.841056,4.279018,5.757097211e-05,3.081458,8.383842,9.299497,6.604933,0.704892,245.460744,2.312672,2073.195267,1.71035325e-05,-47.669142,336.602816,0.00019970256161,3.38018789e-06,18.623059,0.816813,1.437736922e-05,0,-48.4232057419,0.569652,-44.752265,822.005642,-37.529384,-67.621099,-980.862271,0,4.974689042e-05,1.730316,1.68537,2098.381888,-46.429886,218.652544,-46.076959,605.90627,-37.67055,-67.922773,-980.485669,0,4.074475364e-05,2.316636,4.393738,2126.296133,-47.740875,242.19167,-50.006569,245.157055,-40.49351,-67.689818,-980.918509,0,2.231081742e-05,2.686593,5.659713,1979.126608,-51.74164,333.180398,-1.227036,0.0976580000000027,4.027268,2,"Summer"
" Anchovy",20190227,2,"JOB",-42.203367,1424.108619,-34.542518,-67.795095,-983.509811,0,0.548767,6.505963,1.128329,20190227,-13.5977,-76.55933069," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",10.449541,0.967904,26.656165,5.555198,9.115943894e-05,1.744319,2.059465,10.243215,9.283311,0.583904,23.555705,2.977244,14.830915,3.755628369e-05,-44.253174,242.727528,0.0003393172933,5.33701297e-06,21.682251,0.803921,3.304085526e-05,0,-44.8094871949,0.548767,-44.787047,785.552295,-35.512431,-67.331713,-982.989129,0,7.046235692e-05,2.808642,6.422752,14.874833,-46.841232,340.471214,-39.499282,2654.309987,-29.746383,-67.900012,-982.756286,0,0.00023414360488,3.000565,8.301123,14.597086,-41.525372,332.674462,-42.716884,1265.294028,-34.950593,-66.460613,-982.648936,0,8.371725274e-05,1.567538,1.517214,15.011283,-44.784643,251.929639,2.58368,-2.704085,0.513517,2,"Summer"
" Anchovy",20190227,2,"JOB",-48.983685,324.778068,-38.968019,-67.811523,-979.813212,0,0.596298,9.79748,1.153972,20190227,-13.59755341,-76.55967993," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",22.633378,1.270374,79.267007,12.240894,2.206297811e-05,2.881128,9.117533,8.270283,21.216713,0.886374,75.665677,8.006216,56.906346,9.01642387e-06,-50.449657,244.697659,5.946160053e-05,1.18937246e-06,75.223771,1.816123,7.53520132e-06,0,-51.2290513977,0.596298,-45.79752,676.399413,-38.58145,-67.694257,-979.033988,0,3.30377964e-05,1.642124,1.856055,56.83871,-47.254029,175.555309,-48.577886,356.587879,-38.850703,-67.909418,-978.598938,0,2.817116429e-05,2.884183,7.553692,56.833986,-50.033734,283.908379,-54.155346,98.723512,-45.141014,-67.996146,-979.036497,0,6.2414828e-06,2.286266,5.230711,57.070145,-55.644859,228.967421,-3.186165,-0.405799000000002,5.171661,2,"Summer"
" Anchovy",20190227,2,"JOB",-45.250786,1297.102527,-33.573673,-67.581399,-978.777602,0,1.008233,10.377519,1.171548,20190227,-13.59745,-76.55989674," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",15.627259,1.391362,49.982599,16.101656,4.995399561e-05,3.918774,22.320956,9.429505,13.915504,1.007362,45.791089,10.380831,16.073852,2.233460593e-05,-46.510217,223.661862,0.00021113040548,5.63276016e-06,56.0718,5.66771,3.0094177e-05,0,-45.2151752899,1.008233,-43.842654,1793.855493,-33.646871,-67.941172,-978.656039,0,6.422469789e-05,3.293847,13.604978,16.043517,-45.094537,207.56578,-46.628368,944.530752,-36.403609,-67.959303,-978.090311,0,3.316945242e-05,2.329727,7.282984,16.033944,-47.877837,203.480128,-51.905979,280.191489,-44.220549,-67.930498,-978.017085,0,8.95547844e-06,1.471019,1.093988,16.22511,-53.202029,187.193913,-1.40813199999999,1.377582,6.655193,2,"Summer"
" Anchovy",20190227,2,"JOB",-48.987347,464.182304,-42.660474,-67.977795,-981.250301,0,0.852965,8.400514,1.177196,20190227,-13.59740324,-76.55996342," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_sinraw/Cr190203_JOB_Anchoveta_Lance_48/Cr190203_JOB_Anchoveta_Lance_48.ev",6.952278,1.119139,24.089309,6.142254,1.511059533e-05,0.980485,-0.390408,8.440028,5.712587,0.735139,20.841927,3.31527,10.426702,8.711108257e-06,-50.599266,173.463524,4.596700612e-05,7.9398315e-07,16.798181,1.293968,1.076952989e-05,0,-49.6780325401,0.852965,-44.108511,1427.486907,-36.467156,-65.252487,-980.433247,0,5.642662047e-05,2.000999,3.12268,10.386397,-45.67658,208.517269,-44.45119,1319.180441,-34.180439,-67.54363,-980.18788,0,8.053445744e-05,2.721563,6.67215,10.366752,-45.989524,319.841025,-50.813352,304.851295,-40.077339,-67.90143,-980.691981,0,2.047035184e-05,3.409453,10.991592,10.479212,-52.466505,361.223336,-4.878836,-4.536157,1.826005,2,"Summer"
