Region_class;Sv_mean;NASC;Height_mean;Depth_mean;Date_M;Time_M;Lat_M;Lon_M;Standard_deviation;Skewness;Kurtosis;Corrected_length;Corrected_thickness;Corrected_perimeter;Corrected_area;Image_compactness;Corrected_MVBS;Coefficient_of_variation;X3D_school_area;X3D_school_volume
 POT;-51.348298;143.924817;0.455485;17.188733;20170407; 00:06:52.07;-6.44085769;-81.59035583;5.84E-06;0.722317;-0.857964;24.713717;0.88485;61.439126;7.870588;38.165678;-52.797271;111.257799;87.471721;2.146519
 POT;-53.46235;113.729987;0.585623;16.923421;20170407; 00:07:27.11;-6.44005191;-81.58915383;5.37E-06;1.681595;2.369468;11.283919;0.494435;23.772363;3.717711;12.096485;-55.775562;203.090763;22.316639;1.086561
 POT;-53.35936;97.049378;0.488019;17.266119;20170407; 00:07:35.12;-6.43990486;-81.58885973;4.55E-06;1.47077;1.715084;16.508395;0.787246;53.50109;5.41534;42.061973;-54.942289;142.139372;51.984676;1.283554
 POT;-54.387645;68.929762;0.439217;17.818123;20170407; 00:07:44.13;-6.43973333;-81.58853333;3.75E-06;1.124171;-0.041093;25.115836;1.470473;80.587292;8.814541;58.630495;-55.288772;126.682994;147.728631;2.09359
 POT;-54.671815;60.977023;0.414816;16.575429;20170407; 00:08:36.18;-6.43873333;-81.58665;3.95E-06;1.693955;3.173773;16.281011;0.592038;43.388223;4.093396;36.597387;-56.709914;185.105359;38.555935;0.844523
 POT;-50.681188;161.82755;0.439217;17.178276;20170407; 00:08:48.20;-6.43847288;-81.58624369;6.99E-06;0.671355;-1.334723;6.900507;0.494435;14.785152;1.70594;10.197129;-52.863699;135.150943;13.647397;0.335324
 POT;-55.29228;80.84331;0.634425;14.182589;20170407; 00:08:54.20;-6.43835;-81.58601667;2.46E-06;0.557194;-1.108845;7.661849;0.787246;25.622759;3.249118;16.079645;-56.819524;118.316564;24.127043;0.784193
 POT;-53.713807;62.610339;0.341613;18.21706;20170407; 00:09:48.26;-6.43741667;-81.58401667;5.23E-06;2.043169;4.736767;15.55932;0.592038;32.293064;3.224905;25.733076;-55.733197;195.949108;36.846859;0.707095
 POT;-51.861871;91.337763;0.325346;15.118835;20170407; 00:09:49.26;-6.43741552;-81.58398103;3.80E-06;-0.099878;-0.597232;11.320642;0.494435;32.450982;2.073011;40.424456;-54.180039;99.407411;22.389267;0.268336
 POT;-51.809013;120.193101;0.42295;19.941215;20170407; 00:09:50.26;-6.4374;-81.58395;4.50E-06;0.442939;-0.182299;10.665205;0.494435;31.534939;2.53897;31.168542;-54.073513;114.896375;21.092983;0.362359
 POT;-53.801638;111.026669;0.618158;14.748454;20170407; 00:09:54.26;-6.43733333;-81.5838;2.87E-06;0.433798;-0.800535;25.247739;1.763284;100.036906;13.192826;60.363277;-54.561083;82.165772;178.075785;5.226041
 POT;-52.169723;102.104864;0.390415;17.602852;20170407; 00:10:07.28;-6.4371124;-81.5833248;6.36E-06;1.209508;0.635771;42.849958;1.568077;117.178119;13.427734;81.373026;-53.039666;128.108146;268.768098;3.219084
 POT;-54.12949;77.215295;0.463618;21.513941;20170407; 00:10:16.28;-6.43691667;-81.583;4.10E-06;2.042763;5.34382;15.635934;0.592038;41.680756;4.410016;31.348816;-56.133474;168.226945;37.028293;1.054428
 POT;-53.245879;108.157451;0.529849;17.489067;20170407; 00:10:24.29;-6.43676667;-81.5827;4.40E-06;1.165303;0.69578;60.769609;1.568077;211.203881;26.012391;136.462602;-54.134719;114.004126;381.165653;7.590221
 POT;-53.363555;74.794373;0.376472;14.524897;20170407; 00:10:25.29;-6.43674827;-81.58266321;5.32E-06;1.887549;3.799032;29.593719;0.787246;70.135862;7.484395;52.30145;-55.001399;168.262601;93.190156;1.588197
 POT;-52.938595;128.30704;0.585623;15.415984;20170407; 00:10:34.30;-6.43657315;-81.58236936;3.87E-06;1.575015;4.101218;25.037188;0.982454;89.295847;10.506888;60.391884;-54.268885;103.381721;98.391517;2.663065
 POT;-55.323839;47.331631;0.374148;17.751168;20170407; 00:10:35.30;-6.43655228;-81.58233387;3.41E-06;2.395317;6.864444;25.043953;0.689642;70.258887;6.004209;65.423961;-57.14375;176.680931;69.085471;1.114285
 POT;-53.45818;75.892827;0.390415;15.94196;20170407; 00:10:46.31;-6.4363;-81.58193333;4.43E-06;0.854957;-1.086508;11.560189;0.592038;24.461969;2.737793;17.392915;-55.457413;155.572499;27.376302;0.657011
 POT;-51.142994;153.586475;0.463618;18.159451;20170407; 00:10:59.33;-6.43604558;-81.58145783;6.92E-06;1.348728;0.906526;15.281479;0.88485;59.010829;4.940793;56.086315;-52.541033;124.277672;54.087263;0.820225
 POT;-53.274926;105.551621;0.520554;14.844934;20170407; 00:11:40.36;-6.4353;-81.58001667;4.57E-06;1.023467;0.187976;24.736116;0.689642;52.01283;8.268902;26.03534;-55.097546;147.914188;68.236281;3.002614
 POT;-49.211461;252.221806;0.488019;13.810943;20170407; 00:11:57.38;-6.43496302;-81.57941343;5.46E-06;-0.428064;-1.445869;6.827527;0.592038;14.833737;2.022161;8.659157;-51.111256;70.491391;16.168632;0.545571
 POT;-54.356999;46.278588;0.292812;14.949655;20170407; 00:12:34.41;-6.43426667;-81.57806667;5.00E-06;1.598204;1.989915;16.233952;0.494435;33.220136;2.685767;32.698254;-56.726853;235.119611;32.106507;0.406458
 POT;-54.62583;39.875709;0.268411;15.421407;20170407; 00:12:54.42;-6.43392847;-81.57732838;2.75E-06;0.186442;-1.47857;16.760207;0.689642;34.870272;2.899543;33.37115;-56.423439;120.839564;46.234187;0.454899
 POT;-53.867929;89.202338;0.504287;15.355288;20170407; 00:14:10.51;-6.43253333;-81.5746;3.06E-06;1.110143;0.867481;25.506212;0.787246;71.807478;8.573688;47.858799;-55.49546;108.312063;80.318662;2.259239
 POT;-54.894062;68.158889;0.488019;15.03378;20170407; 00:02:29.80;-6.44619468;-81.59957801;3.48E-06;1.994811;3.846157;30.395865;1.080058;82.030113;10.918097;49.044442;-56.132203;142.7897;131.317141;3.21916
 POT;-52.103082;149.54381;0.563099;15.356337;20170407; 00:02:40.82;-6.44593265;-81.59921598;6.63E-06;1.528669;2.130189;57.868727;3.715361;170.412613;29.661484;77.91135;-52.468633;117.02269;860.012904;12.084883
 POT;-57.559967;27.054122;0.357881;16.264349;20170407; 00:02:46.82;-6.44579174;-81.59903899;2.00E-06;2.052755;3.886608;12.25145;0.592038;35.163965;2.667318;36.890202;-59.59309;181.94072;29.013315;0.394925
 POT;-54.01093;71.596034;0.418302;13.749128;20170407; 00:02:59.83;-6.44545389;-81.59859112;5.77E-06;2.81762;8.119605;30.431372;0.88485;82.346322;8.918311;60.505653;-55.495222;204.357894;107.708787;2.684274
 POT;-51.676274;126.647014;0.432246;14.413883;20170407; 00:03:10.85;-6.44520763;-81.59823493;7.53E-06;2.104972;5.384265;29.954345;0.689642;72.276395;8.30002;50.08457;-53.507338;168.955089;82.631125;1.92891
 POT;-55.530776;58.864187;0.488019;16.075352;20170407; 00:03:12.85;-6.44515547;-81.59814428;2.77E-06;1.591625;2.297784;16.446061;0.689642;53.157926;5.180375;43.407518;-57.328232;149.868462;45.367594;0.945412
 POT;-52.331393;89.430723;0.354923;13.959789;20170407; 00:03:25.86;-6.44485959;-81.59769772;6.37E-06;3.174577;13.856216;47.972245;1.177661;136.742894;12.858278;115.722247;-53.49215;142.447075;225.98025;2.274679
 POT;-51.747178;253.21151;0.878435;15.714218;20170407; 00:03:27.86;-6.44480678;-81.59764011;2.91E-06;0.389141;-1.156279;2.298482;0.494435;5.633194;1.136449;2.222029;-53.170933;60.49444;4.545795;0.441315
 POT;-52.459427;125.364735;0.51242;16.890112;20170407; 00:03:33.87;-6.44467253;-81.5974482;3.36E-06;0.619329;-0.037704;16.086131;0.88485;61.621085;5.740511;52.637866;-53.877502;82.041462;56.935245;1.010926
 POT;-54.294712;46.947102;0.292812;15.629628;20170407; 00:03:51.89;-6.44422215;-81.59684064;2.87E-06;0.252314;-1.303129;20.974584;0.689642;43.321212;3.912303;38.173227;-56.10677;117.215652;57.859837;0.755882
 POT;-52.135991;120.051188;0.455485;13.078915;20170407; 00:03:53.89;-6.44417544;-81.59677544;6.21E-06;1.84467;3.487032;25.742469;0.592038;62.573664;7.165934;43.481099;-54.213991;163.968778;60.96212;1.528903
 POT;-54.306695;50.719225;0.317212;16.217253;20170407; 00:03:57.89;-6.4441;-81.59664198;3.86E-06;2.342812;6.82254;16.285316;0.592038;42.890735;3.162315;46.292649;-56.344802;166.363379;38.566129;0.464551
 POT;-51.963388;133.841232;0.488019;17.747632;20170407; 00:04:03.90;-6.44396682;-81.59643363;6.05E-06;1.018147;0.263212;24.251638;0.982454;69.591546;8.508133;45.296939;-53.278115;128.630661;95.30445;2.500639
 POT;-54.354302;77.178887;0.488019;13.750429;20170407; 00:04:21.92;-6.44367122;-81.59574471;2.79E-06;1.370526;2.400342;21.158342;0.982454;53.622514;7.431605;30.789444;-55.686278;103.389217;83.148371;2.158295
 POT;-53.479281;103.84685;0.536821;12.094003;20170407; 00:04:20.92;-6.44369094;-81.59579401;4.48E-06;1.704492;2.856387;7.682629;0.494435;16.458637;2.317539;9.301456;-55.785867;169.705392;15.194229;0.553629
 POT;-56.49098;47.187908;0.488019;18.632573;20170407; 00:04:23.92;-6.4436357;-81.59565711;1.48E-06;0.441981;-0.079121;7.321548;0.494435;24.602063;2.017554;23.873051;-58.744839;110.516725;14.480105;0.401107
 POT;-52.615231;191.979291;0.813365;12.637745;20170407; 00:04:29.93;-6.44353877;-81.59546086;5.81E-06;1.954739;4.297145;12.048919;0.982454;61.892077;7.01297;43.466863;-53.901599;142.658965;47.350022;1.585387
 POT;-52.942281;85.465452;0.390415;20.236529;20170407; 00:04:32.93;-6.44348173;-81.59534679;3.88E-06;0.675944;0.162436;10.979058;0.592038;32.183515;2.600969;31.689976;-54.894441;119.677937;26.000096;0.422859
 POT;-51.719867;137.515896;0.474076;12.544964;20170407; 00:04:37.94;-6.44338696;-81.5951442;6.06E-06;1.648887;2.755951;30.40983;0.494435;72.509439;8.121434;51.516519;-54.133165;156.923141;60.142683;1.939849
 POT;-55.73943;56.10296;0.488019;19.274806;20170407; 00:04:38.94;-6.44337323;-81.59511312;1.99E-06;0.493776;-0.64217;20.778504;0.787246;52.261565;6.741997;32.237876;-57.345226;108.200924;65.431184;2.042181
 POT;-55.392186;70.496595;0.566102;16.996531;20170407; 00:04:43.94;-6.44327037;-81.5949216;2.24E-06;0.529382;-1.124739;21.334665;1.177661;83.425561;9.10676;60.816933;-56.507776;100.367802;100.50005;2.161674
 POT;-51.959487;214.338409;0.780831;12.284358;20170407; 00:04:52.95;-6.44310277;-81.59458887;6.89E-06;1.789667;3.330708;34.814266;1.665681;113.629525;22.059337;46.577917;-52.786097;130.90681;231.957797;10.115198
 POT;-52.883389;111.90005;0.504287;11.898223;20170407; 00:05:14.98;-6.44272454;-81.59379468;5.22E-06;1.308594;0.946155;25.849479;0.494435;53.431314;7.298277;31.128737;-55.293959;176.759223;51.123503;1.830709
 POT;-52.42306;144.478764;0.585623;11.848022;20170407; 00:05:29.99;-6.44245496;-81.59322658;6.06E-06;1.026326;-0.173091;11.78359;0.88485;42.979378;4.812327;30.546062;-53.845197;146.999772;41.706833;1.17196
 POT;-51.340732;136.819878;0.432246;11.910817;20170407; 00:05:38.00;-6.44231667;-81.59293856;6.90E-06;1.204205;0.556525;29.979351;1.568077;82.534343;10.465974;51.794051;-52.210354;114.779624;188.039701;3.168477
 MER;-60.651953;26.195074;0.706192;253.103817;20170407; 04:50:20.22;-6.1851859;-81.14015513;9.18E-07;1.757069;3.809896;125.059467;4.300984;571.448394;81.279594;319.714729;-60.877435;112.376137;2151.515223;32.101448
 MER;-63.277475;5.933795;0.292812;250.077305;20170407; 04:50:31.23;-6.18496671;-81.13980425;5.33E-07;0.808664;-0.78622;-9999;-9999;-9999;-9999;-1;-1;-1;-9999;-9999
 MER;-62.323986;12.317714;0.488019;252.852507;20170407; 04:50:41.24;-6.18476099;-81.13947765;4.91E-07;2.126846;5.215628;25.79853;0.88485;61.813864;8.750118;34.749454;-60.698022;57.668788;91.311307;3.092164
 MER;-61.095652;18.52342;0.553088;248.418996;20170407; 04:50:44.24;-6.18468717;-81.13937178;3.67E-07;0.367454;-0.626709;16.777858;0.787246;35.138932;6.282708;15.639409;-61.679564;54.036492;52.833212;2.011595
 MER;-59.920218;13.711561;0.312332;246.974316;20170407; 04:50:46.24;-6.1846536;-81.1393072;7.60E-07;0.400749;-1.152425;49.846672;0.787246;109.746367;10.512511;91.172524;-57.983752;47.784139;156.966389;1.83584
 MER;-61.220074;16.517894;0.50754;251.900494;20170407; 04:50:51.25;-6.18453977;-81.13917954;6.17E-07;0.734176;0.000568;20.787466;0.88485;61.247615;7.340935;40.664658;-62.785481;117.224805;73.575149;1.711247
 MER;-61.814012;13.85248;0.488019;252.78028;20170407; 04:51:09.27;-6.18414507;-81.13862533;1.06E-06;4.224741;22.859906;17.104524;0.88485;46.556609;5.795734;29.760786;-61.660244;154.729634;60.539748;1.91386
 MER;-61.019705;35.289882;1.035449;247.235326;20170407; 04:51:30.29;-6.18375194;-81.13792424;1.19E-06;4.500002;30.39299;78.62664;4.105777;475.192654;74.265722;241.958655;-61.208049;157.294509;1291.293688;36.37597
 MER;-61.309179;25.56293;0.801746;250.768029;20170407; 04:51:29.29;-6.18377553;-81.13795886;1.40E-06;6.03246;47.123355;38.426337;1.763284;108.708989;25.248003;37.247233;-61.715002;207.326135;271.026257;20.321376
 MER;-63.450391;10.770785;0.553088;240.076739;20170407; 04:51:28.29;-6.18380136;-81.13798605;4.30E-07;0.526535;-0.572878;12.384706;0.689642;34.136382;4.401834;21.066453;-65.372748;148.238079;34.164066;1.186458
 MER;-67.125938;4.892335;0.585623;242.751594;20170407; 04:51:28.29;-6.18380136;-81.13798605;2.46E-07;1.216557;0.956527;-9999;-9999;-9999;-9999;-1;-1;-1;-9999;-9999
 MER;-61.245877;23.682759;0.732029;264.838259;20170407; 04:51:34.29;-6.18367944;-81.13779735;7.88E-07;1.103365;0.096265;7.695208;0.88485;25.580479;3.901172;13.347882;-62.70915;147.093382;27.236417;1.289529
 MER;-62.73617;11.202418;0.488019;259.834435;20170407; 04:51:40.30;-6.1835678;-81.1375856;4.21E-07;0.471212;-0.331162;30.318557;0.689642;70.346011;9.458601;41.633428;-60.698572;49.425448;83.635829;2.014752
 MER;-61.589049;25.00962;0.836604;263.681653;20170407; 04:51:44.30;-6.18346774;-81.13746989;7.14E-07;1.394981;1.587093;28.884361;2.056096;128.990505;20.276857;65.298769;-62.332684;122.115764;237.556075;7.985609
 MER;-62.121054;9.292998;0.351374;255.353335;20170407; 04:51:45.30;-6.18346667;-81.1374365;5.53E-07;0.662749;-0.596832;20.835752;0.787246;51.63121;4.942151;42.923855;-63.84643;134.181677;65.611457;0.793766
 ANCG;-39.698819;103608.1757;22.427665;45.0659;20170407; 08:05:00.67;-5.89431667;-81.1853;0.00017238;4.716252;40.125748;92.744918;32.898909;879.506881;2060.132928;29.879503;-39.632211;158.383002;12204.82664;35950.59585
 ANCG;-35.640374;257409.9387;21.886226;51.49724;20170407; 08:06:18.75;-5.89130356;-81.18458296;0.000506901;4.506415;31.059043;66.209481;32.996513;810.038629;1432.454236;36.451956;-35.522133;180.774295;8738.728086;23512.19349
 ANCG;-48.049452;5313.106836;7.866869;63.84163;20170407; 07:55:20.09;-5.91728626;-81.18935162;3.64E-05;4.931443;33.856911;36.629566;11.81648;432.032389;279.265019;53.187088;-47.941701;226.597207;1731.330139;1479.397538
 ANCG;-47.887011;12192.25573;17.389751;64.468067;20170407; 07:46:21.54;-5.93960748;-81.18851667;3.58E-05;7.172404;71.105827;44.799451;28.409133;795.395817;770.361896;65.352461;-47.733599;212.205879;5090.854246;9624.085306
 ANCG;-46.408903;8810.592337;8.94136;26.722583;20170407; 07:32:13.65;-5.97275;-81.19491667;5.33E-05;7.385851;100.796105;206.168169;30.458813;1654.186688;1824.24514;119.364719;-46.418688;233.676351;25118.55118;7822.73741
 ANCG;-47.025398;7356.40428;8.60426;50.53939;20170407; 07:33:07.71;-5.97099602;-81.19358035;4.41E-05;6.146763;63.184649;317.140142;64.034534;3853.453461;2696.858003;438.15956;-47.000848;220.99008;81231.68502;13467.65061
 ANCG;-53.048464;901.196439;4.218655;29.930757;20170407; 07:32:49.69;-5.97156809;-81.19401809;1.00E-05;4.903067;31.776929;37.692817;11.621272;471.334565;153.001339;115.545619;-53.069464;202.744391;1752.153968;192.243697
 ANCG;-56.860942;78.002226;0.878435;21.32915;20170407; 07:32:51.69;-5.97150162;-81.19396748;1.57E-06;1.308282;0.848219;16.541988;1.860888;46.253612;12.042532;14.137208;-57.534912;89.047296;123.131171;9.011814
 ANCG;-55.068202;560.508607;4.177444;14.667029;20170407; 07:32:53.69;-5.97143333;-81.19391667;3.70E-06;4.192177;22.653524;21.628326;9.181176;275.792876;86.734572;69.785306;-55.145462;120.925675;794.293909;125.053853
 ANCG;-50.032495;3730.89286;8.721084;52.334693;20170407; 07:34:11.78;-5.96876577;-81.19210187;2.17E-05;6.535913;62.214953;238.000087;31.922871;2487.72308;2046.373305;240.663011;-50.02647;218.267851;30390.58431;10352.81629
 ANCG;-52.463493;477.132978;1.952077;59.071064;20170407; 07:34:38.81;-5.96788333;-81.19143333;7.71E-06;2.535034;6.665893;9.899689;3.910569;91.233899;17.782136;37.249348;-52.027665;122.972079;154.853669;19.304045
 ANCG;-50.409774;2050.758888;5.228777;13.010462;20170407; 07:34:42.81;-5.96775;-81.19133333;2.64E-05;6.619777;50.737944;29.87865;12.011688;386.49815;151.836098;78.290658;-50.457598;293.48285;1435.572033;261.909189
 ANCG;-57.65164;110.772347;1.496592;29.762806;20170407; 07:34:46.81;-5.96760764;-81.19123696;1.20E-06;1.268627;0.907214;24.760825;4.300984;130.435055;34.187809;39.601124;-57.894639;74.037172;425.98368;34.820066
 ANCG;-52.970415;1768.711396;8.132174;17.014964;20170407; 07:35:04.83;-5.96698333;-81.19078333;1.09E-05;6.379866;59.40696;98.989799;18.355937;1295.815869;791.195677;168.885677;-53.015434;218.037127;7268.202176;2284.898672
 ANCG;-54.18153;219.517077;1.333919;27.88137;20170407; 07:34:58.83;-5.96718333;-81.19091667;5.44E-06;2.804289;7.773458;10.650042;1.958492;62.26194;11.877486;25.972329;-54.676813;159.72727;83.432097;4.845981
 ANCG;-54.363591;1782.874134;11.297644;58.662929;20170407; 07:35:33.86;-5.96599233;-81.1901336;6.21E-06;4.678608;35.458143;158.196041;26.847471;2034.807226;1763.434852;186.843184;-54.354748;169.19985;16988.65465;11075.85143
 ANCG;-54.767891;179.630308;1.249329;70.622478;20170407; 07:35:23.85;-5.96635478;-81.19033402;4.82E-06;2.986097;8.96173;14.163831;2.251304;96.726585;14.991786;49.662487;-54.881039;148.286777;127.548341;9.199707
 ANCG;-57.831027;98.780424;1.390855;51.111877;20170407; 07:35:52.88;-5.96529542;-81.18980484;1.14E-06;1.323436;1.659571;12.781228;1.860888;82.206909;14.736011;36.494451;-58.298363;76.960316;95.137753;6.259108
 ANCG;-58.675649;94.162463;1.610463;46.891251;20170407; 07:35:53.88;-5.96525398;-81.18978826;1.01E-06;2.438293;7.169149;3.063171;2.056096;36.69505;4.156795;25.777836;-56.883938;49.45165;25.192698;2.774549
 ANCG;-50.618262;1060.916043;2.838019;73.505245;20170407; 07:36:03.89;-5.96484412;-81.18963039;1.66E-05;5.137836;34.415984;48.767132;5.47223;282.784922;129.421319;49.169616;-50.710027;196.028302;1067.459926;241.083521
 ANCG;-59.247208;66.707806;1.301385;47.659955;20170407; 07:36:13.90;-5.96446108;-81.1895;6.41E-07;1.511464;2.649585;9.47008;2.251304;60.283127;10.60887;27.259165;-59.527866;57.485869;85.280104;4.689835
 ANCG;-55.219428;166.529713;1.285117;67.545564;20170407; 07:36:42.93;-5.96335;-81.18911667;3.63E-06;2.44464;6.122173;19.644719;2.544115;129.763289;21.848611;61.329581;-55.477629;128.265081;199.913709;17.834188
 ANCG;-55.743604;139.00166;1.210288;70.52822;20170407; 07:36:43.93;-5.96330605;-81.18910788;4.49E-06;3.361459;11.711638;14.818978;1.763284;68.709736;14.785211;25.409679;-56.096439;182.860396;104.520298;10.416511
 ANCG;-56.990681;147.487477;1.711321;61.154929;20170407; 07:37:20.97;-5.96180512;-81.18885922;2.32E-06;2.355032;6.394673;63.454392;6.155457;548.115482;101.663509;235.163101;-57.138257;119.825913;1562.363194;66.542705
 ANCG;-57.049993;71.360507;0.839393;66.39331;20170407; 07:37:15.96;-5.96199155;-81.18887911;1.65E-06;1.319254;0.609991;16.1665;1.860888;83.572069;11.329829;49.055655;-57.483836;92.369567;120.336205;3.671625
 ANCG;-58.899077;82.21313;1.480325;51.92846;20170407; 07:37:22.97;-5.96171833;-81.18885095;1.19E-06;1.708382;2.47047;23.667364;2.544115;136.953702;30.443045;49.028612;-59.328042;102.357731;240.85;19.942152
 ANCG;-59.708362;53.988816;1.171246;42.905021;20170407; 07:37:26.98;-5.96154469;-81.18883442;5.01E-07;1.300299;1.716418;10.472141;1.763284;61.510039;10.072016;29.892741;-60.263295;53.197954;73.861455;8.559329
 ANCG;-59.395014;81.400571;1.642998;34.925746;20170407; 07:37:29.98;-5.96140865;-81.18881667;9.79E-07;1.159532;1.020162;24.825082;4.886607;181.969755;37.971425;69.395556;-59.596933;89.263427;485.241711;22.865571
 ANCG;-56.910444;97.551216;1.111182;18.358095;20170407; 07:37:40.99;-5.96096667;-81.18875;2.62E-06;4.458491;27.342467;58.159625;2.348908;221.93611;55.532408;70.582912;-57.51173;147.712349;546.44632;40.432312
 ANCG;-45.826662;2694.378642;2.391294;35.902278;20170407; 07:37:48.00;-5.96068563;-81.18867854;3.22E-05;1.543773;1.607504;1.419308;2.348908;33.998187;2.917244;31.530357;-36.926705;15.872637;13.335294;3.166091
 ANCG;-52.055517;727.612395;2.709942;64.215882;20170407; 07:38:48.06;-5.95821131;-81.18842812;1.07E-05;3.832385;18.481507;70.366809;5.862646;457.311023;179.033799;92.956218;-52.195121;177.298295;1650.142695;304.768868
 ANCG;-50.674534;1824.852255;4.945261;50.616902;20170407; 07:39:00.07;-5.95771506;-81.1884;1.21E-05;2.457275;6.708517;20.837649;9.766799;310.888452;99.143084;77.577699;-50.535904;136.880835;814.068533;223.830178
 ANCG;-54.614164;157.024015;1.054121;39.247588;20170407; 07:39:01.07;-5.957682;-81.18839973;4.57E-06;1.846362;2.100056;18.763715;1.665681;69.992347;16.074308;24.252637;-55.289059;154.347783;125.017427;12.018224
 ANCG;-56.51757;304.849232;3.172125;34.106536;20170407; 07:39:01.07;-5.957682;-81.18839973;4.36E-06;3.891082;14.555868;15.152509;6.936288;249.057914;45.543849;108.382982;-56.534167;196.172579;420.408657;25.803982
 ANCG;-54.471941;319.995772;2.078962;65.208071;20170407; 07:39:04.08;-5.95754848;-81.18838333;4.67E-06;3.77837;21.892429;39.063479;5.277023;297.125635;75.70656;92.797627;-54.586994;134.415197;824.555468;64.792469
 ANCG;-55.055042;736.696147;5.473949;16.801348;20170407; 07:39:07.08;-5.95743333;-81.18836667;3.90E-06;4.461364;32.441396;53.859545;21.674468;928.75589;289.716492;236.930014;-55.070047;125.377844;4669.507894;299.985256
 ANCG;-55.330301;317.814802;2.51601;58.131501;20170407; 07:39:14.09;-5.95714013;-81.18834568;4.13E-06;3.114173;11.51911;35.556029;6.350665;254.803391;84.365892;61.239782;-55.405384;143.337253;903.217707;84.175612
 ANCG;-58.924254;78.145035;1.415256;46.373604;20170407; 07:39:14.09;-5.95714013;-81.18834568;7.93E-07;1.180457;0.36464;14.681127;2.348908;90.011691;17.858102;36.10378;-59.33392;68.029989;137.938434;10.386639
 ANCG;-54.882931;324.585585;2.318091;22.608645;20170407; 07:39:18.09;-5.95697414;-81.18832908;4.24E-06;2.790873;8.746049;34.202206;7.814723;220.801765;75.21494;51.58116;-54.991432;133.838773;1069.123012;85.026911
 ANCG;-55.749926;487.717034;4.252739;63.585541;20170407; 07:39:32.11;-5.95639692;-81.1883;2.93E-06;2.357194;6.942984;24.681618;9.766799;385.932656;101.845408;116.378228;-55.661663;107.884872;964.241633;105.918231
 ANCG;-54.354989;1152.751568;7.290256;60.539711;20170407; 07:39:50.13;-5.95566667;-81.18833333;6.13E-06;5.382288;51.225027;111.138087;28.994756;2421.903982;795.881221;586.483396;-54.321973;165.776472;12889.68671;993.05476
 ANCG;-57.383832;177.824878;2.258832;36.84063;20170407; 07:39:57.13;-5.95537854;-81.18836747;1.97E-06;3.223122;13.626947;28.230432;6.545873;224.023541;59.941133;66.627344;-57.493549;110.605406;739.171253;47.606471
 ANCG;-54.278839;219.88866;1.366454;70.334024;20170407; 07:40:04.14;-5.95507848;-81.1884;5.62E-06;2.827117;7.831608;8.615673;3.032134;50.65172;10.597789;19.264744;-53.571897;127.845814;104.495509;9.006221
 ANCG;-53.351797;658.308322;3.304587;76.729385;20170407; 07:40:11.14;-5.9548;-81.18843333;6.35E-06;2.91553;10.763026;53.86244;9.766799;512.832154;171.29837;122.176421;-53.342526;137.124629;2104.254586;381.449006
 ANCG;-55.852444;437.294865;3.904154;64.933801;20170407; 07:40:16.15;-5.95459794;-81.18842145;2.67E-06;2.457161;7.362688;20.074259;8.985969;331.028881;75.378437;115.684395;-55.716694;99.690448;721.546656;108.279396
 ANCG;-54.241977;1241.789349;7.651627;27.433068;20170407; 07:40:37.17;-5.95375985;-81.18833333;9.98E-06;9.137933;108.661543;165.081717;21.088845;2452.399174;1241.967464;385.356101;-54.278581;267.3201;13925.53079;4027.868992
 ANCG;-51.670172;4416.416846;15.052043;52.10881;20170407; 07:41:41.24;-5.95114071;-81.18839208;1.73E-05;8.986088;137.491754;680.304385;67.450669;13723.93955;10183.09361;1471.865049;-51.667881;254.520559;183547.9424;77182.0269
 ANCG;-56.66391;87.668684;0.943504;73.877693;20170407; 07:40:38.17;-5.95371217;-81.18833333;1.56E-06;1.728143;4.771827;18.70398;1.860888;105.022535;14.647148;59.924173;-57.104192;79.916131;139.224071;5.332623
 ANCG;-56.614625;72.769928;0.774324;76.673968;20170407; 07:40:46.18;-5.95339152;-81.18833333;2.11E-06;2.581422;8.991078;58.454819;2.934531;232.188097;39.792676;107.811948;-57.004394;105.830164;686.149811;16.534089
 ANCG;-57.310495;76.844013;0.959771;69.619661;20170407; 07:40:43.18;-5.95351231;-81.18833333;1.12E-06;0.741913;-0.431074;19.212099;2.1537;95.285126;15.692583;46.041126;-57.698762;65.92179;165.508381;6.801431
 ANCG;-48.376994;1868.852703;2.983889;36.554006;20170407; 07:41:22.22;-5.95190917;-81.18846667;3.94E-05;6.643916;57.96117;58.243971;14.256576;434.912799;169.25973;88.92848;-48.374663;271.065908;3321.438404;220.660341
 ANCG;-57.165411;64.640937;0.780831;73.63193;20170407; 07:41:41.24;-5.95114071;-81.18839208;2.06E-06;2.422267;5.480682;19.132102;2.544115;96.862234;12.978971;57.525292;-57.425547;113.716434;194.697089;5.007016
 ANCG;-57.449452;107.473617;1.385975;68.549514;20170407; 07:41:57.26;-5.95048999;-81.18841667;1.46E-06;1.078354;0.198958;15.200512;3.129738;107.973414;18.758045;49.457965;-57.538724;82.721048;190.294495;9.65063
 ANCG;-48.077874;7817.802928;11.651458;59.697983;20170407; 07:43:16.35;-5.94726748;-81.18856667;2.43E-05;3.038083;11.610258;27.37736;17.67271;421.468877;313.342381;45.113032;-47.869358;148.769353;1935.328639;2635.781541
 ANCG;-39.703063;39110.1821;8.47431;57.090575;20170407; 07:44:45.44;-5.9435959;-81.18861667;0.000252103;3.994367;19.401889;67.264287;18.94156;506.693692;556.069693;36.741079;-39.621196;231.045448;5096.362188;4417.576584
